"id","content","data"
2624,"{""tipoRegistro"":""10"",""codOrgao"":""03"",""codUnidade"":""01"",""rubrica"":""017115121"",""especificacao"":""COTA-PARTE DO FPM- COTAS EXTRAORDINARIAS - PRINCIPAL"",""vlPrevisto"":""000010000000,00"",""nroSequencial"":""000077"",""content"":[{""tipoRegistro"":""11"",""codOrgao"":""03"",""codUnidade"":""01"",""rubrica"":""017115121"",""codFontRecursos"":""100"",""vlFontRecursos"":""000005200000,00"",""nroSequencial"":""000078"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""},{""tipoRegistro"":""11"",""codOrgao"":""03"",""codUnidade"":""01"",""rubrica"":""017115121"",""codFontRecursos"":""101"",""vlFontRecursos"":""000002800000,00"",""nroSequencial"":""000079"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""},{""tipoRegistro"":""11"",""codOrgao"":""03"",""codUnidade"":""01"",""rubrica"":""017115121"",""codFontRecursos"":""102"",""vlFontRecursos"":""000002000000,00"",""nroSequencial"":""000080"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}",2025
2625,"{""tipoRegistro"":""10"",""codOrgao"":""03"",""codUnidade"":""01"",""rubrica"":""017115201"",""especificacao"":""COTA-PARTE DO IMP. PROPRIED.TERRIT.RURAL - PRINCIPAL"",""vlPrevisto"":""000000300000,00"",""nroSequencial"":""000081"",""content"":[{""tipoRegistro"":""11"",""codOrgao"":""03"",""codUnidade"":""01"",""rubrica"":""017115201"",""codFontRecursos"":""100"",""vlFontRecursos"":""000000156000,00"",""nroSequencial"":""000082"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""},{""tipoRegistro"":""11"",""codOrgao"":""03"",""codUnidade"":""01"",""rubrica"":""017115201"",""codFontRecursos"":""101"",""vlFontRecursos"":""000000084000,00"",""nroSequencial"":""000083"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""},{""tipoRegistro"":""11"",""codOrgao"":""03"",""codUnidade"":""01"",""rubrica"":""017115201"",""codFontRecursos"":""102"",""vlFontRecursos"":""000000060000,00"",""nroSequencial"":""000084"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}",2025
2627,"{""tipoRegistro"":""10"",""codOrgao"":""03"",""codUnidade"":""01"",""rubrica"":""017125241"",""especificacao"":""COTA - PARTE FEP– PRINCIPAL"",""vlPrevisto"":""000002520000,00"",""nroSequencial"":""000087"",""content"":[{""tipoRegistro"":""11"",""codOrgao"":""03"",""codUnidade"":""01"",""rubrica"":""017125241"",""codFontRecursos"":""170"",""vlFontRecursos"":""000002520000,00"",""nroSequencial"":""000088"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}",2025
2628,"{""tipoRegistro"":""10"",""codOrgao"":""03"",""codUnidade"":""01"",""rubrica"":""017179901"",""especificacao"":""OUTRAS TRANSF.CONV.UNIÃO ENTIDADES-PRINCIPAL"",""vlPrevisto"":""000000050000,00"",""nroSequencial"":""000089"",""content"":[{""tipoRegistro"":""11"",""codOrgao"":""03"",""codUnidade"":""01"",""rubrica"":""017179901"",""codFontRecursos"":""123"",""vlFontRecursos"":""000000050000,00"",""nroSequencial"":""000090"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}",2025
2629,"{""tipoRegistro"":""10"",""codOrgao"":""03"",""codUnidade"":""01"",""rubrica"":""017195801"",""especificacao"":""TRANSF.OBRIG.LEI COMPLEM.Nº 176/2020-PRINCIPAL"",""vlPrevisto"":""000003000000,00"",""nroSequencial"":""000091"",""content"":[{""tipoRegistro"":""11"",""codOrgao"":""03"",""codUnidade"":""01"",""rubrica"":""017195801"",""codFontRecursos"":""100"",""vlFontRecursos"":""000003000000,00"",""nroSequencial"":""000092"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}",2025
2630,"{""tipoRegistro"":""10"",""codOrgao"":""03"",""codUnidade"":""01"",""rubrica"":""017215001"",""especificacao"":""COTA-PARTE DO ICMS – PRINCIPAL"",""vlPrevisto"":""000315000000,00"",""nroSequencial"":""000093"",""content"":[{""tipoRegistro"":""11"",""codOrgao"":""03"",""codUnidade"":""01"",""rubrica"":""017215001"",""codFontRecursos"":""100"",""vlFontRecursos"":""000163800000,00"",""nroSequencial"":""000094"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""},{""tipoRegistro"":""11"",""codOrgao"":""03"",""codUnidade"":""01"",""rubrica"":""017215001"",""codFontRecursos"":""101"",""vlFontRecursos"":""000088200000,00"",""nroSequencial"":""000095"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""},{""tipoRegistro"":""11"",""codOrgao"":""03"",""codUnidade"":""01"",""rubrica"":""017215001"",""codFontRecursos"":""102"",""vlFontRecursos"":""000063000000,00"",""nroSequencial"":""000096"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}",2025
2631,"{""tipoRegistro"":""10"",""codOrgao"":""03"",""codUnidade"":""01"",""rubrica"":""017215101"",""especificacao"":""COTA-PARTE DO IPVA – PRINCIPAL"",""vlPrevisto"":""000022000000,00"",""nroSequencial"":""000097"",""content"":[{""tipoRegistro"":""11"",""codOrgao"":""03"",""codUnidade"":""01"",""rubrica"":""017215101"",""codFontRecursos"":""100"",""vlFontRecursos"":""000011440000,00"",""nroSequencial"":""000098"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""},{""tipoRegistro"":""11"",""codOrgao"":""03"",""codUnidade"":""01"",""rubrica"":""017215101"",""codFontRecursos"":""101"",""vlFontRecursos"":""000006160000,00"",""nroSequencial"":""000099"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""},{""tipoRegistro"":""11"",""codOrgao"":""03"",""codUnidade"":""01"",""rubrica"":""017215101"",""codFontRecursos"":""102"",""vlFontRecursos"":""000004400000,00"",""nroSequencial"":""000100"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}",2025
2632,"{""tipoRegistro"":""10"",""codOrgao"":""03"",""codUnidade"":""01"",""rubrica"":""017215201"",""especificacao"":""COTA-PARTE DO IPI – MUNICÍPIOS – PRINCIPAL"",""vlPrevisto"":""000002000000,00"",""nroSequencial"":""000101"",""content"":[{""tipoRegistro"":""11"",""codOrgao"":""03"",""codUnidade"":""01"",""rubrica"":""017215201"",""codFontRecursos"":""100"",""vlFontRecursos"":""000001040000,00"",""nroSequencial"":""000102"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""},{""tipoRegistro"":""11"",""codOrgao"":""03"",""codUnidade"":""01"",""rubrica"":""017215201"",""codFontRecursos"":""101"",""vlFontRecursos"":""000000560000,00"",""nroSequencial"":""000103"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""},{""tipoRegistro"":""11"",""codOrgao"":""03"",""codUnidade"":""01"",""rubrica"":""017215201"",""codFontRecursos"":""102"",""vlFontRecursos"":""000000400000,00"",""nroSequencial"":""000104"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}",2025
2633,"{""tipoRegistro"":""10"",""codOrgao"":""03"",""codUnidade"":""01"",""rubrica"":""017215301"",""especificacao"":""COTA-PARTE-CIDE-PRINCIPAL"",""vlPrevisto"":""000000220000,00"",""nroSequencial"":""000105"",""content"":[{""tipoRegistro"":""11"",""codOrgao"":""03"",""codUnidade"":""01"",""rubrica"":""017215301"",""codFontRecursos"":""116"",""vlFontRecursos"":""000000220000,00"",""nroSequencial"":""000106"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}",2025
2634,"{""tipoRegistro"":""10"",""codOrgao"":""03"",""codUnidade"":""01"",""rubrica"":""019110101"",""especificacao"":""MULTAS PREV.LEGISLAÇÃO ESPECÍFICA-PRINCIPAL"",""vlPrevisto"":""000008100000,00"",""nroSequencial"":""000107"",""content"":[{""tipoRegistro"":""11"",""codOrgao"":""03"",""codUnidade"":""01"",""rubrica"":""019110101"",""codFontRecursos"":""171"",""vlFontRecursos"":""000008100000,00"",""nroSequencial"":""000108"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}",2025
2635,"{""tipoRegistro"":""10"",""codOrgao"":""03"",""codUnidade"":""01"",""rubrica"":""019229901"",""especificacao"":""OUTRAS RESTITUIÇÕES – PRINCIPAL"",""vlPrevisto"":""000000600000,00"",""nroSequencial"":""000109"",""content"":[{""tipoRegistro"":""11"",""codOrgao"":""03"",""codUnidade"":""01"",""rubrica"":""019229901"",""codFontRecursos"":""100"",""vlFontRecursos"":""000000600000,00"",""nroSequencial"":""000110"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}",2025
2636,"{""tipoRegistro"":""10"",""codOrgao"":""03"",""codUnidade"":""01"",""rubrica"":""019991221"",""especificacao"":""ÔNUS DE SUCUMBÊNCIA – PRINCIPAL"",""vlPrevisto"":""000000550000,00"",""nroSequencial"":""000111"",""content"":[{""tipoRegistro"":""11"",""codOrgao"":""03"",""codUnidade"":""01"",""rubrica"":""019991221"",""codFontRecursos"":""144"",""vlFontRecursos"":""000000550000,00"",""nroSequencial"":""000112"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}",2025
2637,"{""tipoRegistro"":""10"",""codOrgao"":""03"",""codUnidade"":""01"",""rubrica"":""021120101"",""especificacao"":""OP.CRÉDITO CONTRATUAIS-MERC.INTERNO-PRINCIPAL"",""vlPrevisto"":""000006900000,00"",""nroSequencial"":""000113"",""content"":[{""tipoRegistro"":""11"",""codOrgao"":""03"",""codUnidade"":""01"",""rubrica"":""021120101"",""codFontRecursos"":""190"",""vlFontRecursos"":""000006900000,00"",""nroSequencial"":""000114"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}",2025
2638,"{""tipoRegistro"":""10"",""codOrgao"":""03"",""codUnidade"":""01"",""rubrica"":""021125001"",""especificacao"":""OP.CRÉDITO INTERNAS PROGR.EDUC.-PRINCIPAL"",""vlPrevisto"":""000036313000,00"",""nroSequencial"":""000115"",""content"":[{""tipoRegistro"":""11"",""codOrgao"":""03"",""codUnidade"":""01"",""rubrica"":""021125001"",""codFontRecursos"":""190"",""vlFontRecursos"":""000036313000,00"",""nroSequencial"":""000116"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}",2025
2639,"{""tipoRegistro"":""10"",""codOrgao"":""03"",""codUnidade"":""01"",""rubrica"":""021125101"",""especificacao"":""OP.CRÉDITO INTERNAS PROGR.SAÚDE-PRINCIPAL"",""vlPrevisto"":""000005589560,00"",""nroSequencial"":""000117"",""content"":[{""tipoRegistro"":""11"",""codOrgao"":""03"",""codUnidade"":""01"",""rubrica"":""021125101"",""codFontRecursos"":""190"",""vlFontRecursos"":""000005589560,00"",""nroSequencial"":""000118"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}",2025
2640,"{""tipoRegistro"":""10"",""codOrgao"":""03"",""codUnidade"":""01"",""rubrica"":""021125201"",""especificacao"":""OP.CRÉDITO INTERNAS PROGR.SANEAMENTO-PRINCIPAL"",""vlPrevisto"":""000025214500,00"",""nroSequencial"":""000119"",""content"":[{""tipoRegistro"":""11"",""codOrgao"":""03"",""codUnidade"":""01"",""rubrica"":""021125201"",""codFontRecursos"":""190"",""vlFontRecursos"":""000025214500,00"",""nroSequencial"":""000120"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}",2025
2641,"{""tipoRegistro"":""10"",""codOrgao"":""03"",""codUnidade"":""01"",""rubrica"":""024199901"",""especificacao"":""OUTRAS TRANSF.REC.UNIÃO SUAS ENTID.-PRINCIPAL"",""vlPrevisto"":""000019000000,00"",""nroSequencial"":""000121"",""content"":[{""tipoRegistro"":""11"",""codOrgao"":""03"",""codUnidade"":""01"",""rubrica"":""024199901"",""codFontRecursos"":""181"",""vlFontRecursos"":""000019000000,00"",""nroSequencial"":""000122"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}",2025
2642,"{""tipoRegistro"":""10"",""codOrgao"":""05"",""codUnidade"":""02"",""rubrica"":""012160311"",""especificacao"":""CONT.P/FUNDOS ASSIST.MÉDICA-SERVIDORES CIVIS- PRINCIPAL"",""vlPrevisto"":""000031400000,00"",""nroSequencial"":""000123"",""content"":[{""tipoRegistro"":""11"",""codOrgao"":""05"",""codUnidade"":""02"",""rubrica"":""012160311"",""codFontRecursos"":""158"",""vlFontRecursos"":""000031400000,00"",""nroSequencial"":""000124"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}",2025
2643,"{""tipoRegistro"":""10"",""codOrgao"":""05"",""codUnidade"":""02"",""rubrica"":""013210101"",""especificacao"":""REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL"",""vlPrevisto"":""000000600000,00"",""nroSequencial"":""000125"",""content"":[{""tipoRegistro"":""11"",""codOrgao"":""05"",""codUnidade"":""02"",""rubrica"":""013210101"",""codFontRecursos"":""158"",""vlFontRecursos"":""000000600000,00"",""nroSequencial"":""000126"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}",2025
2644,"{""tipoRegistro"":""10"",""codOrgao"":""06"",""codUnidade"":""02"",""rubrica"":""013210101"",""especificacao"":""REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL"",""vlPrevisto"":""000001000000,00"",""nroSequencial"":""000127"",""content"":[{""tipoRegistro"":""11"",""codOrgao"":""06"",""codUnidade"":""02"",""rubrica"":""013210101"",""codFontRecursos"":""118"",""vlFontRecursos"":""000001000000,00"",""nroSequencial"":""000128"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}",2025
2645,"{""tipoRegistro"":""10"",""codOrgao"":""06"",""codUnidade"":""02"",""rubrica"":""017155201"",""especificacao"":""TRANSF.COMP.UNIÃO FUNDEB-VAAR-PRINCIPAL"",""vlPrevisto"":""000006000000,00"",""nroSequencial"":""000129"",""content"":[{""tipoRegistro"":""11"",""codOrgao"":""06"",""codUnidade"":""02"",""rubrica"":""017155201"",""codFontRecursos"":""187"",""vlFontRecursos"":""000006000000,00"",""nroSequencial"":""000130"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}",2025
2646,"{""tipoRegistro"":""10"",""codOrgao"":""06"",""codUnidade"":""02"",""rubrica"":""017515001"",""especificacao"":""TRANSF.RECURSOS FUNDEB-PRINCIPAL"",""vlPrevisto"":""000194000000,00"",""nroSequencial"":""000131"",""content"":[{""tipoRegistro"":""11"",""codOrgao"":""06"",""codUnidade"":""02"",""rubrica"":""017515001"",""codFontRecursos"":""118"",""vlFontRecursos"":""000184000000,00"",""nroSequencial"":""000132"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""},{""tipoRegistro"":""11"",""codOrgao"":""06"",""codUnidade"":""02"",""rubrica"":""017515001"",""codFontRecursos"":""119"",""vlFontRecursos"":""000010000000,00"",""nroSequencial"":""000133"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}",2025
2654,"{""tipoRegistro"":""10"",""codOrgao"":""08"",""codUnidade"":""01"",""rubrica"":""011210101"",""especificacao"":""TAXAS DE INSPEÇÃO, CONTROLE E FISCALIZAÇÃO - PRINCIPAL"",""vlPrevisto"":""000000460000,00"",""nroSequencial"":""000150"",""content"":[{""tipoRegistro"":""11"",""codOrgao"":""08"",""codUnidade"":""01"",""rubrica"":""011210101"",""codFontRecursos"":""110"",""vlFontRecursos"":""000000460000,00"",""nroSequencial"":""000151"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}",2025
2648,"{""tipoRegistro"":""10"",""codOrgao"":""07"",""codUnidade"":""01"",""rubrica"":""013210101"",""especificacao"":""REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL"",""vlPrevisto"":""000002000000,00"",""nroSequencial"":""000137"",""content"":[{""tipoRegistro"":""11"",""codOrgao"":""07"",""codUnidade"":""01"",""rubrica"":""013210101"",""codFontRecursos"":""177"",""vlFontRecursos"":""000002000000,00"",""nroSequencial"":""000138"",""codFontRecursosMSC"":""1802"",""poderOrgao"":""10132"",""codAEO"":""0000"",""ficha"":""94""}]}",2025
2649,"{""tipoRegistro"":""10"",""codOrgao"":""07"",""codUnidade"":""01"",""rubrica"":""013210401"",""especificacao"":""REMUNERAÇÃO RECURSOS RPPS-PRINCIPAL"",""vlPrevisto"":""000020000000,00"",""nroSequencial"":""000139"",""content"":[{""tipoRegistro"":""11"",""codOrgao"":""07"",""codUnidade"":""01"",""rubrica"":""013210401"",""codFontRecursos"":""103"",""vlFontRecursos"":""000020000000,00"",""nroSequencial"":""000140"",""codFontRecursosMSC"":""1800"",""poderOrgao"":""10132"",""codAEO"":""1111"",""ficha"":""95""}]}",2025
2650,"{""tipoRegistro"":""10"",""codOrgao"":""07"",""codUnidade"":""01"",""rubrica"":""019990101"",""especificacao"":""APORTES PERIÓD.AMORT.DÉFICIT ATUARIAL RPPS-PRINCIPAL"",""vlPrevisto"":""000010000000,00"",""nroSequencial"":""000141"",""content"":[{""tipoRegistro"":""11"",""codOrgao"":""07"",""codUnidade"":""01"",""rubrica"":""019990101"",""codFontRecursos"":""103"",""vlFontRecursos"":""000010000000,00"",""nroSequencial"":""000142"",""codFontRecursosMSC"":""1800"",""poderOrgao"":""10132"",""codAEO"":""1111"",""ficha"":""96""}]}",2025
2651,"{""tipoRegistro"":""10"",""codOrgao"":""07"",""codUnidade"":""01"",""rubrica"":""019990301"",""especificacao"":""COMPEN.FINANC.ENTRE REGIMES PREVID.–PRINCIPAL"",""vlPrevisto"":""000000025000,00"",""nroSequencial"":""000143"",""content"":[{""tipoRegistro"":""11"",""codOrgao"":""07"",""codUnidade"":""01"",""rubrica"":""019990301"",""codFontRecursos"":""103"",""vlFontRecursos"":""000000025000,00"",""nroSequencial"":""000144"",""codFontRecursosMSC"":""1800"",""poderOrgao"":""10132"",""codAEO"":""0000"",""ficha"":""97""}]}",2025
2652,"{""tipoRegistro"":""10"",""codOrgao"":""07"",""codUnidade"":""01"",""rubrica"":""072150211"",""especificacao"":""CONTRIBUIÇÃO PATRONAL - SERVIDOR CIVIL ATIVO - PRINCIPAL"",""vlPrevisto"":""000023770000,00"",""nroSequencial"":""000145"",""content"":[{""tipoRegistro"":""11"",""codOrgao"":""07"",""codUnidade"":""01"",""rubrica"":""072150211"",""codFontRecursos"":""103"",""vlFontRecursos"":""000020340000,00"",""nroSequencial"":""000146"",""codFontRecursosMSC"":""1800"",""poderOrgao"":""10132"",""codAEO"":""0000"",""ficha"":""98""},{""tipoRegistro"":""11"",""codOrgao"":""07"",""codUnidade"":""01"",""rubrica"":""072150211"",""codFontRecursos"":""177"",""vlFontRecursos"":""000003430000,00"",""nroSequencial"":""000147"",""codFontRecursosMSC"":""1802"",""poderOrgao"":""10132"",""codAEO"":""0000"",""ficha"":""98""}]}",2025
2655,"{""tipoRegistro"":""10"",""codOrgao"":""08"",""codUnidade"":""01"",""rubrica"":""013210101"",""especificacao"":""REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL"",""vlPrevisto"":""000000020000,00"",""nroSequencial"":""000152"",""content"":[{""tipoRegistro"":""11"",""codOrgao"":""08"",""codUnidade"":""01"",""rubrica"":""013210101"",""codFontRecursos"":""110"",""vlFontRecursos"":""000000020000,00"",""nroSequencial"":""000153"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}",2025
2656,"{""tipoRegistro"":""10"",""codOrgao"":""09"",""codUnidade"":""01"",""rubrica"":""011215001"",""especificacao"":""TAXA DE FISCALIZAÇÃO DE VIGILÂNCIA SANITÁRIA - PRINCIPAL"",""vlPrevisto"":""000000350000,00"",""nroSequencial"":""000154"",""content"":[{""tipoRegistro"":""11"",""codOrgao"":""09"",""codUnidade"":""01"",""rubrica"":""011215001"",""codFontRecursos"":""106"",""vlFontRecursos"":""000000350000,00"",""nroSequencial"":""000155"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}",2025
2657,"{""tipoRegistro"":""10"",""codOrgao"":""09"",""codUnidade"":""01"",""rubrica"":""011215002"",""especificacao"":""TAXA DE FISCALIZAÇÃO DE VIGILÂNCIA SANITÁRIA - MULTAS JUROS"",""vlPrevisto"":""000000060000,00"",""nroSequencial"":""000156"",""content"":[{""tipoRegistro"":""11"",""codOrgao"":""09"",""codUnidade"":""01"",""rubrica"":""011215002"",""codFontRecursos"":""106"",""vlFontRecursos"":""000000060000,00"",""nroSequencial"":""000157"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}",2025
2658,"{""tipoRegistro"":""10"",""codOrgao"":""09"",""codUnidade"":""01"",""rubrica"":""011215003"",""especificacao"":""TAXA DE FISCALIZAÇÃO DE VIGILÂNCIA SANITÁRIA - DÍVIDA ATIVA"",""vlPrevisto"":""000000020000,00"",""nroSequencial"":""000158"",""content"":[{""tipoRegistro"":""11"",""codOrgao"":""09"",""codUnidade"":""01"",""rubrica"":""011215003"",""codFontRecursos"":""106"",""vlFontRecursos"":""000000020000,00"",""nroSequencial"":""000159"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}",2025
2659,"{""tipoRegistro"":""10"",""codOrgao"":""09"",""codUnidade"":""01"",""rubrica"":""011215004"",""especificacao"":""TAXA DE FISCALIZAÇÃO DE VIGILÂNCIA SANITÁRIA-D.ATIVA M/JUROS"",""vlPrevisto"":""000000010000,00"",""nroSequencial"":""000160"",""content"":[{""tipoRegistro"":""11"",""codOrgao"":""09"",""codUnidade"":""01"",""rubrica"":""011215004"",""codFontRecursos"":""106"",""vlFontRecursos"":""000000010000,00"",""nroSequencial"":""000161"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}",2025
2660,"{""tipoRegistro"":""10"",""codOrgao"":""09"",""codUnidade"":""01"",""rubrica"":""013210101"",""especificacao"":""REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL"",""vlPrevisto"":""000000302300,00"",""nroSequencial"":""000162"",""content"":[{""tipoRegistro"":""11"",""codOrgao"":""09"",""codUnidade"":""01"",""rubrica"":""013210101"",""codFontRecursos"":""102"",""vlFontRecursos"":""000000040000,00"",""nroSequencial"":""000163"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""},{""tipoRegistro"":""11"",""codOrgao"":""09"",""codUnidade"":""01"",""rubrica"":""013210101"",""codFontRecursos"":""107"",""vlFontRecursos"":""000000231100,00"",""nroSequencial"":""000164"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""},{""tipoRegistro"":""11"",""codOrgao"":""09"",""codUnidade"":""01"",""rubrica"":""013210101"",""codFontRecursos"":""131"",""vlFontRecursos"":""000000031200,00"",""nroSequencial"":""000165"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}",2025
2661,"{""tipoRegistro"":""10"",""codOrgao"":""09"",""codUnidade"":""01"",""rubrica"":""017135011"",""especificacao"":""TRANS.SUS-BLOCO MANUT.ATEN.PRIMÁRIA-PRINCIPAL"",""vlPrevisto"":""000012800000,00"",""nroSequencial"":""000166"",""content"":[{""tipoRegistro"":""11"",""codOrgao"":""09"",""codUnidade"":""01"",""rubrica"":""017135011"",""codFontRecursos"":""107"",""vlFontRecursos"":""000012800000,00"",""nroSequencial"":""000167"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}",2025
2662,"{""tipoRegistro"":""10"",""codOrgao"":""09"",""codUnidade"":""01"",""rubrica"":""017135021"",""especificacao"":""TRANS.SUS-BLOCO MANUT.ATEN.ESPEC.-PRINCIPAL"",""vlPrevisto"":""000024930000,00"",""nroSequencial"":""000168"",""content"":[{""tipoRegistro"":""11"",""codOrgao"":""09"",""codUnidade"":""01"",""rubrica"":""017135021"",""codFontRecursos"":""107"",""vlFontRecursos"":""000024930000,00"",""nroSequencial"":""000169"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}",2025
2663,"{""tipoRegistro"":""10"",""codOrgao"":""09"",""codUnidade"":""01"",""rubrica"":""017135031"",""especificacao"":""TRANS.SUS-BLOCO MANUT-VIGILÂNCIA SAÚDE-PRINCIPAL"",""vlPrevisto"":""000000790000,00"",""nroSequencial"":""000170"",""content"":[{""tipoRegistro"":""11"",""codOrgao"":""09"",""codUnidade"":""01"",""rubrica"":""017135031"",""codFontRecursos"":""107"",""vlFontRecursos"":""000000790000,00"",""nroSequencial"":""000171"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}",2025
2664,"{""tipoRegistro"":""10"",""codOrgao"":""09"",""codUnidade"":""01"",""rubrica"":""017135041"",""especificacao"":""TRANS.SUS- BLOCO MANUT.-ASSIST.FARMAC.-PRINCIPAL"",""vlPrevisto"":""000000679690,00"",""nroSequencial"":""000172"",""content"":[{""tipoRegistro"":""11"",""codOrgao"":""09"",""codUnidade"":""01"",""rubrica"":""017135041"",""codFontRecursos"":""107"",""vlFontRecursos"":""000000679690,00"",""nroSequencial"":""000173"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}",2025
2665,"{""tipoRegistro"":""10"",""codOrgao"":""09"",""codUnidade"":""01"",""rubrica"":""017135051"",""especificacao"":""TRANS.SUS- BLOCO MANUT.-GESTÃO SUS-PRINCIPAL"",""vlPrevisto"":""000001000900,00"",""nroSequencial"":""000174"",""content"":[{""tipoRegistro"":""11"",""codOrgao"":""09"",""codUnidade"":""01"",""rubrica"":""017135051"",""codFontRecursos"":""107"",""vlFontRecursos"":""000001000900,00"",""nroSequencial"":""000175"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}",2025
