"id","data","content"
18217,2025,"{""tipoRegistro"":""10"",""codPrograma"":""5119"",""codOrgao"":""11"",""codUnidade"":""04"",""codFuncao"":""08"",""codSubFuncao"":""122"",""naturezaAcao"":""2"",""nroProjAtiv"":""315"",""codNaturezaDaDespesa"":""339030"",""recurso"":""000000008000,00"",""nroSequencial"":""001599"",""content"":[{""tipoRegistro"":""11"",""codPrograma"":""5119"",""codOrgao"":""11"",""codUnidade"":""04"",""codFuncao"":""08"",""codSubFuncao"":""122"",""naturezaAcao"":""2"",""nroProjAtiv"":""315"",""codNaturezaDaDespesa"":""339030"",""codFontRecursos"":""100"",""valorFonte"":""000000001000,00"",""valorFonteImpositiva"":""000000000000,00"",""nroSequencial"":""001600"",""elementoDespesaMSC"":""nan"",""subElementoMSC"":""nan"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""},{""tipoRegistro"":""11"",""codPrograma"":""5119"",""codOrgao"":""11"",""codUnidade"":""04"",""codFuncao"":""08"",""codSubFuncao"":""122"",""naturezaAcao"":""2"",""nroProjAtiv"":""315"",""codNaturezaDaDespesa"":""339030"",""codFontRecursos"":""129"",""valorFonte"":""000000007000,00"",""valorFonteImpositiva"":""000000000000,00"",""nroSequencial"":""001601"",""elementoDespesaMSC"":""nan"",""subElementoMSC"":""nan"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}"
18218,2025,"{""tipoRegistro"":""10"",""codPrograma"":""5119"",""codOrgao"":""11"",""codUnidade"":""04"",""codFuncao"":""08"",""codSubFuncao"":""122"",""naturezaAcao"":""2"",""nroProjAtiv"":""315"",""codNaturezaDaDespesa"":""339031"",""recurso"":""000000003000,00"",""nroSequencial"":""001602"",""content"":[{""tipoRegistro"":""11"",""codPrograma"":""5119"",""codOrgao"":""11"",""codUnidade"":""04"",""codFuncao"":""08"",""codSubFuncao"":""122"",""naturezaAcao"":""2"",""nroProjAtiv"":""315"",""codNaturezaDaDespesa"":""339031"",""codFontRecursos"":""100"",""valorFonte"":""000000001000,00"",""valorFonteImpositiva"":""000000000000,00"",""nroSequencial"":""001603"",""elementoDespesaMSC"":""nan"",""subElementoMSC"":""nan"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""},{""tipoRegistro"":""11"",""codPrograma"":""5119"",""codOrgao"":""11"",""codUnidade"":""04"",""codFuncao"":""08"",""codSubFuncao"":""122"",""naturezaAcao"":""2"",""nroProjAtiv"":""315"",""codNaturezaDaDespesa"":""339031"",""codFontRecursos"":""129"",""valorFonte"":""000000002000,00"",""valorFonteImpositiva"":""000000000000,00"",""nroSequencial"":""001604"",""elementoDespesaMSC"":""nan"",""subElementoMSC"":""nan"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}"
18219,2025,"{""tipoRegistro"":""10"",""codPrograma"":""5119"",""codOrgao"":""11"",""codUnidade"":""04"",""codFuncao"":""08"",""codSubFuncao"":""122"",""naturezaAcao"":""2"",""nroProjAtiv"":""315"",""codNaturezaDaDespesa"":""339032"",""recurso"":""000000003000,00"",""nroSequencial"":""001605"",""content"":[{""tipoRegistro"":""11"",""codPrograma"":""5119"",""codOrgao"":""11"",""codUnidade"":""04"",""codFuncao"":""08"",""codSubFuncao"":""122"",""naturezaAcao"":""2"",""nroProjAtiv"":""315"",""codNaturezaDaDespesa"":""339032"",""codFontRecursos"":""100"",""valorFonte"":""000000001000,00"",""valorFonteImpositiva"":""000000000000,00"",""nroSequencial"":""001606"",""elementoDespesaMSC"":""nan"",""subElementoMSC"":""nan"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""},{""tipoRegistro"":""11"",""codPrograma"":""5119"",""codOrgao"":""11"",""codUnidade"":""04"",""codFuncao"":""08"",""codSubFuncao"":""122"",""naturezaAcao"":""2"",""nroProjAtiv"":""315"",""codNaturezaDaDespesa"":""339032"",""codFontRecursos"":""129"",""valorFonte"":""000000002000,00"",""valorFonteImpositiva"":""000000000000,00"",""nroSequencial"":""001607"",""elementoDespesaMSC"":""nan"",""subElementoMSC"":""nan"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}"
18220,2025,"{""tipoRegistro"":""10"",""codPrograma"":""5119"",""codOrgao"":""11"",""codUnidade"":""04"",""codFuncao"":""08"",""codSubFuncao"":""122"",""naturezaAcao"":""2"",""nroProjAtiv"":""315"",""codNaturezaDaDespesa"":""339033"",""recurso"":""000000003000,00"",""nroSequencial"":""001608"",""content"":[{""tipoRegistro"":""11"",""codPrograma"":""5119"",""codOrgao"":""11"",""codUnidade"":""04"",""codFuncao"":""08"",""codSubFuncao"":""122"",""naturezaAcao"":""2"",""nroProjAtiv"":""315"",""codNaturezaDaDespesa"":""339033"",""codFontRecursos"":""100"",""valorFonte"":""000000001000,00"",""valorFonteImpositiva"":""000000000000,00"",""nroSequencial"":""001609"",""elementoDespesaMSC"":""nan"",""subElementoMSC"":""nan"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""},{""tipoRegistro"":""11"",""codPrograma"":""5119"",""codOrgao"":""11"",""codUnidade"":""04"",""codFuncao"":""08"",""codSubFuncao"":""122"",""naturezaAcao"":""2"",""nroProjAtiv"":""315"",""codNaturezaDaDespesa"":""339033"",""codFontRecursos"":""129"",""valorFonte"":""000000002000,00"",""valorFonteImpositiva"":""000000000000,00"",""nroSequencial"":""001610"",""elementoDespesaMSC"":""nan"",""subElementoMSC"":""nan"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}"
18221,2025,"{""tipoRegistro"":""10"",""codPrograma"":""5119"",""codOrgao"":""11"",""codUnidade"":""04"",""codFuncao"":""08"",""codSubFuncao"":""122"",""naturezaAcao"":""2"",""nroProjAtiv"":""315"",""codNaturezaDaDespesa"":""339036"",""recurso"":""000000004000,00"",""nroSequencial"":""001611"",""content"":[{""tipoRegistro"":""11"",""codPrograma"":""5119"",""codOrgao"":""11"",""codUnidade"":""04"",""codFuncao"":""08"",""codSubFuncao"":""122"",""naturezaAcao"":""2"",""nroProjAtiv"":""315"",""codNaturezaDaDespesa"":""339036"",""codFontRecursos"":""100"",""valorFonte"":""000000001000,00"",""valorFonteImpositiva"":""000000000000,00"",""nroSequencial"":""001612"",""elementoDespesaMSC"":""nan"",""subElementoMSC"":""nan"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""},{""tipoRegistro"":""11"",""codPrograma"":""5119"",""codOrgao"":""11"",""codUnidade"":""04"",""codFuncao"":""08"",""codSubFuncao"":""122"",""naturezaAcao"":""2"",""nroProjAtiv"":""315"",""codNaturezaDaDespesa"":""339036"",""codFontRecursos"":""129"",""valorFonte"":""000000003000,00"",""valorFonteImpositiva"":""000000000000,00"",""nroSequencial"":""001613"",""elementoDespesaMSC"":""nan"",""subElementoMSC"":""nan"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}"
18222,2025,"{""tipoRegistro"":""10"",""codPrograma"":""5119"",""codOrgao"":""11"",""codUnidade"":""04"",""codFuncao"":""08"",""codSubFuncao"":""122"",""naturezaAcao"":""2"",""nroProjAtiv"":""315"",""codNaturezaDaDespesa"":""339039"",""recurso"":""000000007000,00"",""nroSequencial"":""001614"",""content"":[{""tipoRegistro"":""11"",""codPrograma"":""5119"",""codOrgao"":""11"",""codUnidade"":""04"",""codFuncao"":""08"",""codSubFuncao"":""122"",""naturezaAcao"":""2"",""nroProjAtiv"":""315"",""codNaturezaDaDespesa"":""339039"",""codFontRecursos"":""100"",""valorFonte"":""000000001000,00"",""valorFonteImpositiva"":""000000000000,00"",""nroSequencial"":""001615"",""elementoDespesaMSC"":""nan"",""subElementoMSC"":""nan"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""},{""tipoRegistro"":""11"",""codPrograma"":""5119"",""codOrgao"":""11"",""codUnidade"":""04"",""codFuncao"":""08"",""codSubFuncao"":""122"",""naturezaAcao"":""2"",""nroProjAtiv"":""315"",""codNaturezaDaDespesa"":""339039"",""codFontRecursos"":""129"",""valorFonte"":""000000006000,00"",""valorFonteImpositiva"":""000000000000,00"",""nroSequencial"":""001616"",""elementoDespesaMSC"":""nan"",""subElementoMSC"":""nan"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}"
18223,2025,"{""tipoRegistro"":""10"",""codPrograma"":""5119"",""codOrgao"":""11"",""codUnidade"":""04"",""codFuncao"":""08"",""codSubFuncao"":""122"",""naturezaAcao"":""2"",""nroProjAtiv"":""315"",""codNaturezaDaDespesa"":""449052"",""recurso"":""000000003000,00"",""nroSequencial"":""001617"",""content"":[{""tipoRegistro"":""11"",""codPrograma"":""5119"",""codOrgao"":""11"",""codUnidade"":""04"",""codFuncao"":""08"",""codSubFuncao"":""122"",""naturezaAcao"":""2"",""nroProjAtiv"":""315"",""codNaturezaDaDespesa"":""449052"",""codFontRecursos"":""100"",""valorFonte"":""000000001000,00"",""valorFonteImpositiva"":""000000000000,00"",""nroSequencial"":""001618"",""elementoDespesaMSC"":""nan"",""subElementoMSC"":""nan"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""},{""tipoRegistro"":""11"",""codPrograma"":""5119"",""codOrgao"":""11"",""codUnidade"":""04"",""codFuncao"":""08"",""codSubFuncao"":""122"",""naturezaAcao"":""2"",""nroProjAtiv"":""315"",""codNaturezaDaDespesa"":""449052"",""codFontRecursos"":""129"",""valorFonte"":""000000002000,00"",""valorFonteImpositiva"":""000000000000,00"",""nroSequencial"":""001619"",""elementoDespesaMSC"":""nan"",""subElementoMSC"":""nan"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}"
18224,2025,"{""tipoRegistro"":""10"",""codPrograma"":""5119"",""codOrgao"":""11"",""codUnidade"":""04"",""codFuncao"":""08"",""codSubFuncao"":""244"",""naturezaAcao"":""2"",""nroProjAtiv"":""305"",""codNaturezaDaDespesa"":""339030"",""recurso"":""000000005000,00"",""nroSequencial"":""001620"",""content"":[{""tipoRegistro"":""11"",""codPrograma"":""5119"",""codOrgao"":""11"",""codUnidade"":""04"",""codFuncao"":""08"",""codSubFuncao"":""244"",""naturezaAcao"":""2"",""nroProjAtiv"":""305"",""codNaturezaDaDespesa"":""339030"",""codFontRecursos"":""100"",""valorFonte"":""000000005000,00"",""valorFonteImpositiva"":""000000000000,00"",""nroSequencial"":""001621"",""elementoDespesaMSC"":""nan"",""subElementoMSC"":""nan"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}"
18225,2025,"{""tipoRegistro"":""10"",""codPrograma"":""5119"",""codOrgao"":""11"",""codUnidade"":""04"",""codFuncao"":""08"",""codSubFuncao"":""244"",""naturezaAcao"":""2"",""nroProjAtiv"":""305"",""codNaturezaDaDespesa"":""339032"",""recurso"":""000000200000,00"",""nroSequencial"":""001622"",""content"":[{""tipoRegistro"":""11"",""codPrograma"":""5119"",""codOrgao"":""11"",""codUnidade"":""04"",""codFuncao"":""08"",""codSubFuncao"":""244"",""naturezaAcao"":""2"",""nroProjAtiv"":""305"",""codNaturezaDaDespesa"":""339032"",""codFontRecursos"":""100"",""valorFonte"":""000000200000,00"",""valorFonteImpositiva"":""000000000000,00"",""nroSequencial"":""001623"",""elementoDespesaMSC"":""nan"",""subElementoMSC"":""nan"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}"
18226,2025,"{""tipoRegistro"":""10"",""codPrograma"":""5119"",""codOrgao"":""11"",""codUnidade"":""04"",""codFuncao"":""08"",""codSubFuncao"":""244"",""naturezaAcao"":""2"",""nroProjAtiv"":""305"",""codNaturezaDaDespesa"":""339033"",""recurso"":""000000002000,00"",""nroSequencial"":""001624"",""content"":[{""tipoRegistro"":""11"",""codPrograma"":""5119"",""codOrgao"":""11"",""codUnidade"":""04"",""codFuncao"":""08"",""codSubFuncao"":""244"",""naturezaAcao"":""2"",""nroProjAtiv"":""305"",""codNaturezaDaDespesa"":""339033"",""codFontRecursos"":""100"",""valorFonte"":""000000002000,00"",""valorFonteImpositiva"":""000000000000,00"",""nroSequencial"":""001625"",""elementoDespesaMSC"":""nan"",""subElementoMSC"":""nan"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}"
18227,2025,"{""tipoRegistro"":""10"",""codPrograma"":""5119"",""codOrgao"":""11"",""codUnidade"":""04"",""codFuncao"":""08"",""codSubFuncao"":""244"",""naturezaAcao"":""2"",""nroProjAtiv"":""305"",""codNaturezaDaDespesa"":""339036"",""recurso"":""000000003000,00"",""nroSequencial"":""001626"",""content"":[{""tipoRegistro"":""11"",""codPrograma"":""5119"",""codOrgao"":""11"",""codUnidade"":""04"",""codFuncao"":""08"",""codSubFuncao"":""244"",""naturezaAcao"":""2"",""nroProjAtiv"":""305"",""codNaturezaDaDespesa"":""339036"",""codFontRecursos"":""100"",""valorFonte"":""000000003000,00"",""valorFonteImpositiva"":""000000000000,00"",""nroSequencial"":""001627"",""elementoDespesaMSC"":""nan"",""subElementoMSC"":""nan"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}"
18228,2025,"{""tipoRegistro"":""10"",""codPrograma"":""5119"",""codOrgao"":""11"",""codUnidade"":""04"",""codFuncao"":""08"",""codSubFuncao"":""244"",""naturezaAcao"":""2"",""nroProjAtiv"":""305"",""codNaturezaDaDespesa"":""339039"",""recurso"":""000000003000,00"",""nroSequencial"":""001628"",""content"":[{""tipoRegistro"":""11"",""codPrograma"":""5119"",""codOrgao"":""11"",""codUnidade"":""04"",""codFuncao"":""08"",""codSubFuncao"":""244"",""naturezaAcao"":""2"",""nroProjAtiv"":""305"",""codNaturezaDaDespesa"":""339039"",""codFontRecursos"":""100"",""valorFonte"":""000000003000,00"",""valorFonteImpositiva"":""000000000000,00"",""nroSequencial"":""001629"",""elementoDespesaMSC"":""nan"",""subElementoMSC"":""nan"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}"
18229,2025,"{""tipoRegistro"":""10"",""codPrograma"":""5119"",""codOrgao"":""11"",""codUnidade"":""04"",""codFuncao"":""08"",""codSubFuncao"":""244"",""naturezaAcao"":""2"",""nroProjAtiv"":""305"",""codNaturezaDaDespesa"":""339048"",""recurso"":""000000001000,00"",""nroSequencial"":""001630"",""content"":[{""tipoRegistro"":""11"",""codPrograma"":""5119"",""codOrgao"":""11"",""codUnidade"":""04"",""codFuncao"":""08"",""codSubFuncao"":""244"",""naturezaAcao"":""2"",""nroProjAtiv"":""305"",""codNaturezaDaDespesa"":""339048"",""codFontRecursos"":""100"",""valorFonte"":""000000001000,00"",""valorFonteImpositiva"":""000000000000,00"",""nroSequencial"":""001631"",""elementoDespesaMSC"":""nan"",""subElementoMSC"":""nan"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}"
18230,2025,"{""tipoRegistro"":""10"",""codPrograma"":""5119"",""codOrgao"":""11"",""codUnidade"":""04"",""codFuncao"":""08"",""codSubFuncao"":""244"",""naturezaAcao"":""2"",""nroProjAtiv"":""305"",""codNaturezaDaDespesa"":""339092"",""recurso"":""000000001000,00"",""nroSequencial"":""001632"",""content"":[{""tipoRegistro"":""11"",""codPrograma"":""5119"",""codOrgao"":""11"",""codUnidade"":""04"",""codFuncao"":""08"",""codSubFuncao"":""244"",""naturezaAcao"":""2"",""nroProjAtiv"":""305"",""codNaturezaDaDespesa"":""339092"",""codFontRecursos"":""100"",""valorFonte"":""000000001000,00"",""valorFonteImpositiva"":""000000000000,00"",""nroSequencial"":""001633"",""elementoDespesaMSC"":""nan"",""subElementoMSC"":""nan"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}"
18231,2025,"{""tipoRegistro"":""10"",""codPrograma"":""5119"",""codOrgao"":""11"",""codUnidade"":""04"",""codFuncao"":""08"",""codSubFuncao"":""244"",""naturezaAcao"":""2"",""nroProjAtiv"":""316"",""codNaturezaDaDespesa"":""339014"",""recurso"":""000000001000,00"",""nroSequencial"":""001634"",""content"":[{""tipoRegistro"":""11"",""codPrograma"":""5119"",""codOrgao"":""11"",""codUnidade"":""04"",""codFuncao"":""08"",""codSubFuncao"":""244"",""naturezaAcao"":""2"",""nroProjAtiv"":""316"",""codNaturezaDaDespesa"":""339014"",""codFontRecursos"":""129"",""valorFonte"":""000000001000,00"",""valorFonteImpositiva"":""000000000000,00"",""nroSequencial"":""001635"",""elementoDespesaMSC"":""nan"",""subElementoMSC"":""nan"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}"
18232,2025,"{""tipoRegistro"":""10"",""codPrograma"":""5119"",""codOrgao"":""11"",""codUnidade"":""04"",""codFuncao"":""08"",""codSubFuncao"":""244"",""naturezaAcao"":""2"",""nroProjAtiv"":""316"",""codNaturezaDaDespesa"":""339030"",""recurso"":""000000001000,00"",""nroSequencial"":""001636"",""content"":[{""tipoRegistro"":""11"",""codPrograma"":""5119"",""codOrgao"":""11"",""codUnidade"":""04"",""codFuncao"":""08"",""codSubFuncao"":""244"",""naturezaAcao"":""2"",""nroProjAtiv"":""316"",""codNaturezaDaDespesa"":""339030"",""codFontRecursos"":""129"",""valorFonte"":""000000001000,00"",""valorFonteImpositiva"":""000000000000,00"",""nroSequencial"":""001637"",""elementoDespesaMSC"":""nan"",""subElementoMSC"":""nan"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}"
18233,2025,"{""tipoRegistro"":""10"",""codPrograma"":""5119"",""codOrgao"":""11"",""codUnidade"":""04"",""codFuncao"":""08"",""codSubFuncao"":""244"",""naturezaAcao"":""2"",""nroProjAtiv"":""316"",""codNaturezaDaDespesa"":""339031"",""recurso"":""000000001000,00"",""nroSequencial"":""001638"",""content"":[{""tipoRegistro"":""11"",""codPrograma"":""5119"",""codOrgao"":""11"",""codUnidade"":""04"",""codFuncao"":""08"",""codSubFuncao"":""244"",""naturezaAcao"":""2"",""nroProjAtiv"":""316"",""codNaturezaDaDespesa"":""339031"",""codFontRecursos"":""129"",""valorFonte"":""000000001000,00"",""valorFonteImpositiva"":""000000000000,00"",""nroSequencial"":""001639"",""elementoDespesaMSC"":""nan"",""subElementoMSC"":""nan"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}"
18234,2025,"{""tipoRegistro"":""10"",""codPrograma"":""5119"",""codOrgao"":""11"",""codUnidade"":""04"",""codFuncao"":""08"",""codSubFuncao"":""244"",""naturezaAcao"":""2"",""nroProjAtiv"":""316"",""codNaturezaDaDespesa"":""339033"",""recurso"":""000000001000,00"",""nroSequencial"":""001640"",""content"":[{""tipoRegistro"":""11"",""codPrograma"":""5119"",""codOrgao"":""11"",""codUnidade"":""04"",""codFuncao"":""08"",""codSubFuncao"":""244"",""naturezaAcao"":""2"",""nroProjAtiv"":""316"",""codNaturezaDaDespesa"":""339033"",""codFontRecursos"":""129"",""valorFonte"":""000000001000,00"",""valorFonteImpositiva"":""000000000000,00"",""nroSequencial"":""001641"",""elementoDespesaMSC"":""nan"",""subElementoMSC"":""nan"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}"
18235,2025,"{""tipoRegistro"":""10"",""codPrograma"":""5119"",""codOrgao"":""11"",""codUnidade"":""04"",""codFuncao"":""08"",""codSubFuncao"":""244"",""naturezaAcao"":""2"",""nroProjAtiv"":""316"",""codNaturezaDaDespesa"":""339034"",""recurso"":""000000001000,00"",""nroSequencial"":""001642"",""content"":[{""tipoRegistro"":""11"",""codPrograma"":""5119"",""codOrgao"":""11"",""codUnidade"":""04"",""codFuncao"":""08"",""codSubFuncao"":""244"",""naturezaAcao"":""2"",""nroProjAtiv"":""316"",""codNaturezaDaDespesa"":""339034"",""codFontRecursos"":""129"",""valorFonte"":""000000001000,00"",""valorFonteImpositiva"":""000000000000,00"",""nroSequencial"":""001643"",""elementoDespesaMSC"":""nan"",""subElementoMSC"":""nan"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}"
18236,2025,"{""tipoRegistro"":""10"",""codPrograma"":""5119"",""codOrgao"":""11"",""codUnidade"":""04"",""codFuncao"":""08"",""codSubFuncao"":""244"",""naturezaAcao"":""2"",""nroProjAtiv"":""316"",""codNaturezaDaDespesa"":""339035"",""recurso"":""000000001000,00"",""nroSequencial"":""001644"",""content"":[{""tipoRegistro"":""11"",""codPrograma"":""5119"",""codOrgao"":""11"",""codUnidade"":""04"",""codFuncao"":""08"",""codSubFuncao"":""244"",""naturezaAcao"":""2"",""nroProjAtiv"":""316"",""codNaturezaDaDespesa"":""339035"",""codFontRecursos"":""129"",""valorFonte"":""000000001000,00"",""valorFonteImpositiva"":""000000000000,00"",""nroSequencial"":""001645"",""elementoDespesaMSC"":""nan"",""subElementoMSC"":""nan"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}"
18237,2025,"{""tipoRegistro"":""10"",""codPrograma"":""5119"",""codOrgao"":""11"",""codUnidade"":""04"",""codFuncao"":""08"",""codSubFuncao"":""244"",""naturezaAcao"":""2"",""nroProjAtiv"":""316"",""codNaturezaDaDespesa"":""339036"",""recurso"":""000000001000,00"",""nroSequencial"":""001646"",""content"":[{""tipoRegistro"":""11"",""codPrograma"":""5119"",""codOrgao"":""11"",""codUnidade"":""04"",""codFuncao"":""08"",""codSubFuncao"":""244"",""naturezaAcao"":""2"",""nroProjAtiv"":""316"",""codNaturezaDaDespesa"":""339036"",""codFontRecursos"":""129"",""valorFonte"":""000000001000,00"",""valorFonteImpositiva"":""000000000000,00"",""nroSequencial"":""001647"",""elementoDespesaMSC"":""nan"",""subElementoMSC"":""nan"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}"
18238,2025,"{""tipoRegistro"":""10"",""codPrograma"":""5119"",""codOrgao"":""11"",""codUnidade"":""04"",""codFuncao"":""08"",""codSubFuncao"":""244"",""naturezaAcao"":""2"",""nroProjAtiv"":""316"",""codNaturezaDaDespesa"":""339039"",""recurso"":""000000001000,00"",""nroSequencial"":""001648"",""content"":[{""tipoRegistro"":""11"",""codPrograma"":""5119"",""codOrgao"":""11"",""codUnidade"":""04"",""codFuncao"":""08"",""codSubFuncao"":""244"",""naturezaAcao"":""2"",""nroProjAtiv"":""316"",""codNaturezaDaDespesa"":""339039"",""codFontRecursos"":""129"",""valorFonte"":""000000001000,00"",""valorFonteImpositiva"":""000000000000,00"",""nroSequencial"":""001649"",""elementoDespesaMSC"":""nan"",""subElementoMSC"":""nan"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}"
18239,2025,"{""tipoRegistro"":""10"",""codPrograma"":""5119"",""codOrgao"":""11"",""codUnidade"":""04"",""codFuncao"":""08"",""codSubFuncao"":""244"",""naturezaAcao"":""2"",""nroProjAtiv"":""316"",""codNaturezaDaDespesa"":""449051"",""recurso"":""000000001000,00"",""nroSequencial"":""001650"",""content"":[{""tipoRegistro"":""11"",""codPrograma"":""5119"",""codOrgao"":""11"",""codUnidade"":""04"",""codFuncao"":""08"",""codSubFuncao"":""244"",""naturezaAcao"":""2"",""nroProjAtiv"":""316"",""codNaturezaDaDespesa"":""449051"",""codFontRecursos"":""129"",""valorFonte"":""000000001000,00"",""valorFonteImpositiva"":""000000000000,00"",""nroSequencial"":""001651"",""elementoDespesaMSC"":""nan"",""subElementoMSC"":""nan"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}"
18240,2025,"{""tipoRegistro"":""10"",""codPrograma"":""5119"",""codOrgao"":""11"",""codUnidade"":""04"",""codFuncao"":""08"",""codSubFuncao"":""244"",""naturezaAcao"":""2"",""nroProjAtiv"":""316"",""codNaturezaDaDespesa"":""449052"",""recurso"":""000000001000,00"",""nroSequencial"":""001652"",""content"":[{""tipoRegistro"":""11"",""codPrograma"":""5119"",""codOrgao"":""11"",""codUnidade"":""04"",""codFuncao"":""08"",""codSubFuncao"":""244"",""naturezaAcao"":""2"",""nroProjAtiv"":""316"",""codNaturezaDaDespesa"":""449052"",""codFontRecursos"":""129"",""valorFonte"":""000000001000,00"",""valorFonteImpositiva"":""000000000000,00"",""nroSequencial"":""001653"",""elementoDespesaMSC"":""nan"",""subElementoMSC"":""nan"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}"
18241,2025,"{""tipoRegistro"":""10"",""codPrograma"":""5119"",""codOrgao"":""11"",""codUnidade"":""04"",""codFuncao"":""08"",""codSubFuncao"":""245"",""naturezaAcao"":""2"",""nroProjAtiv"":""309"",""codNaturezaDaDespesa"":""339014"",""recurso"":""000000005000,00"",""nroSequencial"":""001654"",""content"":[{""tipoRegistro"":""11"",""codPrograma"":""5119"",""codOrgao"":""11"",""codUnidade"":""04"",""codFuncao"":""08"",""codSubFuncao"":""245"",""naturezaAcao"":""2"",""nroProjAtiv"":""309"",""codNaturezaDaDespesa"":""339014"",""codFontRecursos"":""129"",""valorFonte"":""000000005000,00"",""valorFonteImpositiva"":""000000000000,00"",""nroSequencial"":""001655"",""elementoDespesaMSC"":""nan"",""subElementoMSC"":""nan"",""codFontRecursosMSC"":""nan"",""poderOrgao"":""nan"",""codAEO"":""nan"",""ficha"":""nan""}]}"
